dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
gaussian,matern,posterior_full,posterior,4096,64,64,64,10,160,1.892,1.078,70.622,70.882,73.795,14159.9,66376.5,0.706250,456.555,6.46,1
gaussian,matern,posterior_full,posterior,4096,64,64,64,10,4096,1.892,1.078,38.975,36.386,37.633,25657.1,38128.6,1.000000,456.555,11.71,1
gaussian,sobolev,posterior_full,posterior,4096,64,64,64,10,10,1.892,1.078,59.834,56.130,59.938,16712.8,77390.4,0.203125,459.464,7.68,1
gaussian,sobolev,posterior_full,posterior,4096,64,64,64,10,20,1.892,1.078,58.153,58.274,61.026,17196.0,63509.7,0.303125,459.464,7.90,1
gaussian,sobolev,posterior_full,posterior,4096,64,64,64,10,40,1.892,1.078,60.227,59.587,63.459,16603.8,75089.2,0.393750,459.464,7.63,1
gaussian,sobolev,posterior_full,posterior,4096,64,64,64,10,80,1.892,1.078,63.883,64.034,66.626,15653.5,71748.7,0.546875,459.464,7.19,1
gaussian,sobolev,posterior_full,posterior,4096,64,64,64,10,160,1.892,1.078,69.991,70.691,73.442,14287.6,66113.1,0.693750,459.464,6.56,1
gaussian,sobolev,posterior_full,posterior,4096,64,64,64,10,4096,1.892,1.078,35.438,35.650,36.737,28218.0,37838.7,1.000000,459.464,12.97,1
gaussian,identity,lm2_ham_full,hamming,4096,64,64,64,10,10,3.930,1.078,29.044,28.193,35.105,34430.5,185659.0,0.040625,460.347,15.85,1
gaussian,identity,lm2_ham_full,hamming,4096,64,64,64,10,20,3.930,1.078,30.700,31.553,35.617,32573.1,181152.2,0.071875,460.347,14.99,1
gaussian,identity,lm2_ham_full,hamming,4096,64,64,64,10,40,3.930,1.078,102.903,33.953,39.969,9717.9,173514.1,0.106250,460.347,4.47,1
gaussian,identity,lm2_ham_full,hamming,4096,64,64,64,10,80,3.930,1.078,38.322,37.665,42.850,26094.4,151532.4,0.171875,460.347,12.01,1
gaussian,identity,lm2_ham_full,hamming,4096,64,64,64,10,160,3.930,1.078,50.423,43.330,52.130,19832.2,129629.2,0.262500,460.347,9.13,1
gaussian,identity,lm2_ham_full,hamming,4096,64,64,64,10,4096,3.930,1.078,37.400,35.522,37.313,26737.7,38238.0,1.000000,460.347,12.31,1
gaussian,matern,lm2_ham_full,hamming,4096,64,64,64,10,10,3.930,1.078,27.952,27.329,32.833,35775.5,185314.9,0.009375,456.555,16.33,1
gaussian,matern,lm2_ham_full,hamming,4096,64,64,64,10,20,3.930,1.078,29.790,28.930,34.785,33568.2,154077.3,0.012500,456.555,15.33,1
gaussian,matern,lm2_ham_full,hamming,4096,64,64,64,10,40,3.930,1.078,31.541,31.617,37.537,31704.5,174787.0,0.015625,456.555,14.47,1
gaussian,matern,lm2_ham_full,hamming,4096,64,64,64,10,80,3.930,1.078,36.117,36.098,41.985,27687.5,152852.6,0.028125,456.555,12.64,1
gaussian,matern,lm2_ham_full,hamming,4096,64,64,64,10,160,3.930,1.078,42.908,41.281,48.354,23305.9,130867.6,0.056250,456.555,10.64,1
gaussian,matern,lm2_ham_full,hamming,4096,64,64,64,10,4096,3.930,1.078,35.077,35.010,36.897,28508.4,37093.3,1.000000,456.555,13.02,1
gaussian,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,10,3.930,1.078,27.812,27.201,33.890,35955.6,185452.4,0.025000,459.464,16.52,1
gaussian,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,20,3.930,1.078,29.361,29.730,35.073,34058.6,181415.2,0.037500,459.464,15.65,1
gaussian,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,40,3.930,1.078,30.952,30.337,36.961,32307.9,156979.7,0.050000,459.464,14.84,1
gaussian,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,80,3.930,1.078,35.138,35.137,41.314,28458.9,153250.8,0.087500,459.464,13.08,1
gaussian,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,160,3.930,1.078,41.302,41.026,46.497,24212.1,131279.9,0.146875,459.464,11.12,1
gaussian,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,4096,3.930,1.078,36.411,35.746,37.665,27464.0,38321.5,1.000000,459.464,12.62,1
gaussian,identity,lm2_post_full,posterior,4096,64,64,64,10,10,4.984,1.078,118.238,114.117,116.740,8457.6,46854.2,0.131250,460.347,3.89,1
gaussian,identity,lm2_post_full,posterior,4096,64,64,64,10,20,4.984,1.078,114.059,114.181,116.357,8767.4,47317.5,0.228125,460.347,4.04,1
gaussian,identity,lm2_post_full,posterior,4096,64,64,64,10,40,4.984,1.078,116.902,117.156,119.172,8554.2,42500.9,0.346875,460.347,3.94,1
gaussian,identity,lm2_post_full,posterior,4096,64,64,64,10,80,4.984,1.078,120.838,119.940,122.597,8275.6,44537.7,0.453125,460.347,3.81,1
gaussian,identity,lm2_post_full,posterior,4096,64,64,64,10,160,4.984,1.078,126.789,126.917,128.805,7887.1,43075.8,0.634375,460.347,3.63,1
gaussian,identity,lm2_post_full,posterior,4096,64,64,64,10,4096,4.984,1.078,36.566,36.065,37.537,27347.5,38284.8,1.000000,460.347,12.59,1
gaussian,matern,lm2_post_full,posterior,4096,64,64,64,10,10,4.984,1.078,112.281,111.844,114.596,8906.2,47528.9,0.012500,456.555,4.07,1
gaussian,matern,lm2_post_full,posterior,4096,64,64,64,10,20,4.984,1.078,116.793,113.252,115.205,8562.2,45212.4,0.018750,456.555,3.91,1
gaussian,matern,lm2_post_full,posterior,4096,64,64,64,10,40,4.984,1.078,115.797,115.365,117.572,8635.8,46288.1,0.037500,456.555,3.94,1
gaussian,matern,lm2_post_full,posterior,4096,64,64,64,10,80,4.984,1.078,119.347,119.525,121.509,8379.0,45355.8,0.053125,456.555,3.83,1
gaussian,matern,lm2_post_full,posterior,4096,64,64,64,10,160,4.984,1.078,126.161,124.581,128.421,7926.4,42151.6,0.100000,456.555,3.62,1
gaussian,matern,lm2_post_full,posterior,4096,64,64,64,10,4096,4.984,1.078,34.986,34.849,36.865,28582.6,38303.9,1.000000,456.555,13.05,1
gaussian,sobolev,lm2_post_full,posterior,4096,64,64,64,10,10,4.984,1.078,112.201,111.876,114.117,8912.5,46674.8,0.056250,459.464,4.09,1
gaussian,sobolev,lm2_post_full,posterior,4096,64,64,64,10,20,4.984,1.078,113.104,112.580,114.789,8841.4,46895.9,0.093750,459.464,4.06,1
gaussian,sobolev,lm2_post_full,posterior,4096,64,64,64,10,40,4.984,1.078,118.925,115.237,117.669,8408.7,43792.7,0.121875,459.464,3.86,1
gaussian,sobolev,lm2_post_full,posterior,4096,64,64,64,10,80,4.984,1.078,120.442,120.420,123.173,8302.8,43342.8,0.193750,459.464,3.81,1
gaussian,sobolev,lm2_post_full,posterior,4096,64,64,64,10,160,4.984,1.078,126.117,125.669,128.165,7929.2,43202.4,0.287500,459.464,3.64,1
gaussian,sobolev,lm2_post_full,posterior,4096,64,64,64,10,4096,4.984,1.078,35.178,35.393,36.737,28426.6,38265.8,1.000000,459.464,13.06,1
gaussian,identity,signmag_ham_full,hamming,4096,64,64,64,10,10,6.921,1.078,36.534,36.129,44.034,27371.5,131297.7,0.084375,460.347,12.60,1
gaussian,identity,signmag_ham_full,hamming,4096,64,64,64,10,20,6.921,1.078,42.004,44.162,49.122,23807.5,112304.7,0.153125,460.347,10.96,1
gaussian,identity,signmag_ham_full,hamming,4096,64,64,64,10,40,6.921,1.078,44.875,42.626,51.330,22284.3,117573.1,0.231250,460.347,10.26,1
gaussian,identity,signmag_ham_full,hamming,4096,64,64,64,10,80,6.921,1.078,47.269,46.562,52.610,21155.6,110786.8,0.334375,460.347,9.74,1
gaussian,identity,signmag_ham_full,hamming,4096,64,64,64,10,160,6.921,1.078,58.158,54.083,63.394,17194.5,93901.9,0.475000,460.347,7.92,1
gaussian,identity,signmag_ham_full,hamming,4096,64,64,64,10,4096,6.921,1.078,36.256,36.226,38.049,27581.4,38213.2,1.000000,460.347,12.70,1
gaussian,matern,signmag_ham_full,hamming,4096,64,64,64,10,10,6.921,1.078,35.558,33.858,44.194,28122.8,133079.9,0.050000,456.555,12.84,1
gaussian,matern,signmag_ham_full,hamming,4096,64,64,64,10,20,6.921,1.078,40.958,42.497,46.402,24415.5,113169.0,0.103125,456.555,11.15,1
gaussian,matern,signmag_ham_full,hamming,4096,64,64,64,10,40,6.921,1.078,45.912,40.418,50.850,21780.9,118003.7,0.178125,456.555,9.94,1
gaussian,matern,signmag_ham_full,hamming,4096,64,64,64,10,80,6.921,1.078,44.234,45.250,50.818,22607.2,111752.5,0.271875,456.555,10.32,1
gaussian,matern,signmag_ham_full,hamming,4096,64,64,64,10,160,6.921,1.078,52.799,53.058,59.203,18939.7,94523.3,0.387500,456.555,8.65,1
gaussian,matern,signmag_ham_full,hamming,4096,64,64,64,10,4096,6.921,1.078,39.262,36.866,38.082,25469.6,37591.1,1.000000,456.555,11.63,1
gaussian,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,10,6.921,1.078,35.669,34.306,44.193,28035.3,132990.9,0.071875,459.464,12.88,1
gaussian,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,20,6.921,1.078,41.448,43.682,47.170,24126.9,111965.2,0.125000,459.464,11.09,1
gaussian,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,40,6.921,1.078,40.333,39.233,48.098,24793.9,118591.4,0.212500,459.464,11.39,1
gaussian,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,80,6.921,1.078,44.095,44.578,50.946,22678.5,109047.2,0.321875,459.464,10.42,1
gaussian,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,160,6.921,1.078,113.514,52.258,60.739,8809.5,93910.8,0.456250,459.464,4.05,1
gaussian,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,4096,6.921,1.078,36.341,36.353,38.594,27516.8,33797.3,1.000000,459.464,12.64,1
gaussian,identity,signmag_post_full,posterior,4096,64,64,64,10,10,7.207,1.078,243.250,242.090,245.353,4111.0,21771.9,0.515625,460.347,1.89,1
gaussian,identity,signmag_post_full,posterior,4096,64,64,64,10,20,7.207,1.078,243.322,242.825,246.570,4109.8,9973.1,0.731250,460.347,1.89,1
gaussian,identity,signmag_post_full,posterior,4096,64,64,64,10,40,7.207,1.078,249.915,245.450,255.209,4001.4,21652.2,0.868750,460.347,1.84,1
gaussian,identity,signmag_post_full,posterior,4096,64,64,64,10,80,7.207,1.078,250.162,249.289,253.289,3997.4,21289.8,0.959375,460.347,1.84,1
gaussian,identity,signmag_post_full,posterior,4096,64,64,64,10,160,7.207,1.078,257.482,257.194,260.874,3883.8,19208.2,0.990625,460.347,1.79,1
gaussian,identity,signmag_post_full,posterior,4096,64,64,64,10,4096,7.207,1.078,37.020,36.673,38.273,27012.1,38108.3,1.000000,460.347,12.43,1
gaussian,matern,signmag_post_full,posterior,4096,64,64,64,10,10,7.207,1.078,241.803,241.577,243.657,4135.6,21691.6,0.450000,456.555,1.89,1
gaussian,matern,signmag_post_full,posterior,4096,64,64,64,10,20,7.207,1.078,245.165,241.961,250.986,4078.9,21884.4,0.603125,456.555,1.86,1
gaussian,matern,signmag_post_full,posterior,4096,64,64,64,10,40,7.207,1.078,244.524,243.946,248.042,4089.6,20391.1,0.790625,456.555,1.87,1
gaussian,matern,signmag_post_full,posterior,4096,64,64,64,10,80,7.207,1.078,250.349,249.673,253.833,3994.4,21169.9,0.912500,456.555,1.82,1
gaussian,matern,signmag_post_full,posterior,4096,64,64,64,10,160,7.207,1.078,258.841,258.474,263.434,3863.4,20944.2,0.987500,456.555,1.76,1
gaussian,matern,signmag_post_full,posterior,4096,64,64,64,10,4096,7.207,1.078,37.601,36.673,39.138,26594.7,38251.1,1.000000,456.555,12.14,1
gaussian,sobolev,signmag_post_full,posterior,4096,64,64,64,10,10,7.207,1.078,245.245,241.450,255.209,4077.6,21893.0,0.431250,459.464,1.87,1
gaussian,sobolev,signmag_post_full,posterior,4096,64,64,64,10,20,7.207,1.078,242.355,241.898,245.545,4126.2,21891.5,0.628125,459.464,1.90,1
gaussian,sobolev,signmag_post_full,posterior,4096,64,64,64,10,40,7.207,1.078,246.057,245.066,248.650,4064.1,21644.7,0.790625,459.464,1.87,1
gaussian,sobolev,signmag_post_full,posterior,4096,64,64,64,10,80,7.207,1.078,252.746,250.250,259.338,3956.5,21143.1,0.931250,459.464,1.82,1
gaussian,sobolev,signmag_post_full,posterior,4096,64,64,64,10,160,7.207,1.078,257.988,258.026,261.482,3876.1,20664.2,0.981250,459.464,1.78,1
gaussian,sobolev,signmag_post_full,posterior,4096,64,64,64,10,4096,7.207,1.078,36.327,36.193,38.497,27527.4,33657.4,1.000000,459.464,12.65,1
