dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,sobolev,mih_m32_b32,mih,8192,256,32,32,10,160,6.063,1.719,223.269,227.209,296.619,4478.9,26085.0,0.552083,3956.181,17.72,1
rough,sobolev,mih_m32_b32,mih,8192,256,32,32,10,8192,6.063,1.719,45.928,45.762,47.938,21773.3,27326.8,0.552083,3956.181,86.14,1
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,10,7.590,2.313,46.912,40.002,47.266,21316.6,155049.3,0.364583,3969.812,84.62,1
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,20,7.590,2.313,39.315,38.689,45.346,25435.7,153462.5,0.458333,3969.812,100.97,1
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,40,7.590,2.313,52.457,51.266,60.227,19063.4,117073.5,0.547917,3969.812,75.68,1
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,80,7.590,2.313,126.272,123.205,147.174,7919.4,47181.4,0.593750,3969.812,31.44,1
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,160,7.590,2.313,330.555,315.084,433.968,3025.2,18330.7,0.608333,3969.812,12.01,1
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,8192,7.590,2.313,49.423,47.970,50.818,20233.4,31670.4,0.595833,3969.812,80.32,1
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,10,7.590,2.313,39.256,38.241,44.865,25473.7,20884.7,0.331250,3961.003,100.90,1
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,20,7.590,2.313,39.393,38.626,44.066,25385.3,154856.7,0.406250,3961.003,100.55,1
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,40,7.590,2.313,57.766,51.106,62.307,17311.2,108104.0,0.466667,3961.003,68.57,1
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,80,7.590,2.313,128.795,125.861,151.398,7764.3,47309.4,0.506250,3961.003,30.75,1
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,160,7.590,2.313,325.651,314.412,433.489,3070.8,18024.9,0.514583,3961.003,12.16,1
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,8192,7.590,2.313,48.423,48.066,50.018,20651.3,31411.1,0.493750,3961.003,81.80,1
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,10,7.590,2.313,41.010,40.034,47.106,24384.2,155466.6,0.341667,3956.181,96.47,1
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,20,7.590,2.313,38.962,38.114,45.410,25665.9,153635.4,0.429167,3956.181,101.54,1
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,40,7.590,2.313,52.129,51.106,61.027,19183.3,118722.8,0.497917,3956.181,75.89,1
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,80,7.590,2.313,126.437,121.477,147.686,7909.1,49054.6,0.550000,3956.181,31.29,1
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,160,7.590,2.313,325.276,309.036,427.920,3074.3,18207.2,0.558333,3956.181,12.16,1
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,8192,7.590,2.313,48.789,47.938,50.050,20496.3,30277.4,0.552083,3956.181,81.09,1
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,10,6.331,2.313,38.479,37.634,44.610,25988.3,156782.8,0.364583,3969.812,103.17,1
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,20,6.331,2.313,39.280,38.529,44.098,25458.1,155080.8,0.431250,3969.812,101.06,1
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,40,6.331,2.313,48.384,39.169,45.793,20668.1,144530.9,0.518750,3969.812,82.05,1
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,80,6.331,2.313,88.783,84.484,106.948,11263.4,70949.5,0.579167,3969.812,44.71,1
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,160,6.331,2.313,219.753,205.128,289.995,4550.6,25681.8,0.602083,3969.812,18.06,1
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,8192,6.331,2.313,47.658,47.714,49.762,20982.9,32599.0,0.595833,3969.812,83.30,1
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,10,6.331,2.313,38.661,38.050,44.322,25865.5,156668.2,0.331250,3961.003,102.45,1
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,20,6.331,2.313,38.743,38.050,43.138,25811.3,155482.7,0.391667,3961.003,102.24,1
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,40,6.331,2.313,40.080,39.298,46.978,24950.0,144184.0,0.441667,3961.003,98.83,1
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,80,6.331,2.313,89.367,84.419,108.356,11189.8,69677.2,0.495833,3961.003,44.32,1
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,160,6.331,2.313,222.084,203.304,302.508,4502.8,26505.4,0.514583,3961.003,17.84,1
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,8192,6.331,2.313,48.459,48.257,50.626,20636.2,32356.3,0.493750,3961.003,81.74,1
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,10,6.331,2.313,39.990,39.362,44.802,25006.1,157772.8,0.341667,3956.181,98.93,1
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,20,6.331,2.313,39.044,37.857,45.537,25612.0,156276.5,0.408333,3956.181,101.33,1
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,40,6.331,2.313,39.716,38.914,44.194,25178.7,149604.9,0.477083,3956.181,99.61,1
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,80,6.331,2.313,86.847,82.787,111.236,11514.5,70852.3,0.539583,3956.181,45.55,1
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,160,6.331,2.313,222.109,208.104,313.484,4502.3,22554.5,0.558333,3956.181,17.81,1
rough,sobolev,hybrid_m32_b64,hybrid,8192,256,32,64,10,8192,6.331,2.313,47.798,47.682,50.178,20921.5,32709.8,0.552083,3956.181,82.77,1
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,10,8.010,1.157,4.468,4.448,5.056,223838.8,1368574.1,0.225000,3969.812,888.60,1
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,20,8.010,1.157,4.750,4.800,5.025,210547.6,1251009.9,0.262500,3969.812,835.83,1
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,40,8.010,1.157,5.349,5.344,5.792,186955.2,1111059.7,0.320833,3969.812,742.18,1
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,80,8.010,1.157,6.602,6.624,7.168,151478.8,923041.4,0.339583,3969.812,601.34,1
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,160,8.010,1.157,10.620,8.768,9.760,94164.2,688991.9,0.408333,3969.812,373.81,1
rough,identity,gray_m32_b32,gray,8192,256,32,32,10,8192,8.010,1.157,45.988,46.018,47.714,21744.6,28861.7,0.595833,3969.812,86.32,1
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,10,8.010,1.157,4.215,4.192,4.480,237223.3,1413719.0,0.202083,3961.003,939.64,1
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,20,8.010,1.157,6.434,4.672,4.961,155417.8,1263656.7,0.233333,3961.003,615.61,1
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,40,8.010,1.157,5.276,5.312,5.633,189530.0,1125254.9,0.281250,3961.003,750.73,1
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,80,8.010,1.157,6.691,6.432,7.009,149455.9,926462.1,0.293750,3961.003,592.00,1
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,160,8.010,1.157,8.655,8.640,9.280,115540.2,691852.0,0.352083,3961.003,457.65,1
rough,matern,gray_m32_b32,gray,8192,256,32,32,10,8192,8.010,1.157,46.684,45.986,47.906,21420.7,32640.8,0.493750,3961.003,84.85,1
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,10,8.010,1.157,4.670,4.256,4.832,214125.1,1411017.7,0.208333,3956.181,847.12,1
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,20,8.010,1.157,4.609,4.640,4.864,216943.3,1287519.1,0.245833,3956.181,858.27,1
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,40,8.010,1.157,5.245,5.248,5.632,190662.3,1127766.6,0.304167,3956.181,754.29,1
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,80,8.010,1.157,6.385,6.336,6.912,156620.1,924178.8,0.318750,3956.181,619.62,1
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,160,8.010,1.157,8.576,8.576,9.312,116609.3,693130.8,0.379167,3956.181,461.33,1
rough,sobolev,gray_m32_b32,gray,8192,256,32,32,10,8192,8.010,1.157,46.766,46.017,47.842,21383.2,32900.0,0.552083,3956.181,84.60,1
rough,identity,gray_full,gray,8192,256,256,64,10,10,11.753,8.376,6.245,6.176,7.232,160130.2,479980.8,0.160417,3969.812,635.69,1
rough,identity,gray_full,gray,8192,256,256,64,10,20,11.753,8.376,6.800,6.848,7.488,147053.0,955395.0,0.191667,3969.812,583.77,1
rough,identity,gray_full,gray,8192,256,256,64,10,40,11.753,8.376,16.929,9.856,11.328,59071.5,598294.9,0.252083,3969.812,234.50,1
rough,identity,gray_full,gray,8192,256,256,64,10,80,11.753,8.376,15.156,14.944,17.313,65980.9,385096.8,0.322917,3969.812,261.93,1
rough,identity,gray_full,gray,8192,256,256,64,10,160,11.753,8.376,27.027,26.561,31.681,37000.0,189004.7,0.408333,3969.812,146.88,1
rough,identity,gray_full,gray,8192,256,256,64,10,8192,11.753,8.376,260.699,256.714,280.107,3835.8,3839.3,1.000000,3969.812,15.23,1
rough,matern,gray_full,gray,8192,256,256,64,10,10,11.753,8.376,5.987,6.049,7.009,167030.9,1177336.3,0.158333,3961.003,661.61,1
rough,matern,gray_full,gray,8192,256,256,64,10,20,11.753,8.376,6.720,6.720,7.296,148818.8,974619.3,0.189583,3961.003,589.47,1
rough,matern,gray_full,gray,8192,256,256,64,10,40,11.753,8.376,9.535,9.441,10.848,104876.3,668132.8,0.241667,3961.003,415.42,1
rough,matern,gray_full,gray,8192,256,256,64,10,80,11.753,8.376,14.945,14.945,16.705,66913.9,379443.6,0.312500,3961.003,265.05,1
rough,matern,gray_full,gray,8192,256,256,64,10,160,11.753,8.376,33.519,26.081,31.617,29833.6,172447.2,0.395833,3961.003,118.17,1
rough,matern,gray_full,gray,8192,256,256,64,10,8192,11.753,8.376,369.244,271.114,333.709,2708.2,3493.8,1.000000,3961.003,10.73,1
rough,sobolev,gray_full,gray,8192,256,256,64,10,10,11.753,8.376,5.910,5.888,6.817,169217.3,926462.1,0.160417,3956.181,669.45,1
rough,sobolev,gray_full,gray,8192,256,256,64,10,20,11.753,8.376,7.576,6.785,7.552,132002.3,795294.5,0.191667,3956.181,522.23,1
rough,sobolev,gray_full,gray,8192,256,256,64,10,40,11.753,8.376,9.782,9.697,11.168,102224.7,643750.9,0.250000,3956.181,404.42,1
rough,sobolev,gray_full,gray,8192,256,256,64,10,80,11.753,8.376,14.737,14.529,16.385,67855.3,379347.7,0.314583,3956.181,268.45,1
rough,sobolev,gray_full,gray,8192,256,256,64,10,160,11.753,8.376,26.321,26.305,30.657,37992.4,149829.6,0.397917,3956.181,150.30,1
rough,sobolev,gray_full,gray,8192,256,256,64,10,8192,11.753,8.376,325.462,267.723,314.796,3072.6,3391.6,1.000000,3956.181,12.16,1
