dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,sobolev,mih_m32_b32,mih,8192,256,32,32,10,160,23.216,1.719,219.356,230.472,282.985,4558.8,4594.9,0.552083,3835.628,17.49,0
rough,sobolev,mih_m32_b32,mih,8192,256,32,32,10,8192,23.216,1.719,182.585,182.342,185.606,5476.9,5497.3,0.552083,3835.628,21.01,0
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,10,41.001,2.313,40.969,40.226,47.266,24408.5,25067.7,0.364583,3835.875,93.63,0
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,20,41.001,2.313,41.168,40.897,46.370,24290.7,24834.8,0.458333,3835.875,93.18,0
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,40,41.001,2.313,55.054,54.626,62.786,18163.8,18889.2,0.547917,3835.875,69.67,0
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,80,41.001,2.313,125.818,126.277,149.445,7948.0,7920.9,0.593750,3835.875,30.49,0
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,160,41.001,2.313,327.511,316.779,431.438,3053.3,3054.8,0.608333,3835.875,11.71,0
rough,identity,mih_m32_b64,mih,8192,256,32,64,10,8192,41.001,2.313,186.002,185.254,191.239,5376.3,5419.6,0.595833,3835.875,20.62,0
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,10,41.001,2.313,41.550,40.833,46.530,24067.4,25167.0,0.331250,3840.897,92.44,0
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,20,41.001,2.313,40.181,39.650,45.122,24887.2,24885.1,0.406250,3840.897,95.59,0
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,40,41.001,2.313,53.393,52.737,59.842,18729.0,18981.4,0.466667,3840.897,71.94,0
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,80,41.001,2.313,125.602,126.372,150.277,7961.6,8116.7,0.506250,3840.897,30.58,0
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,160,41.001,2.313,325.454,315.594,429.647,3072.6,3082.1,0.514583,3840.897,11.80,0
rough,matern,mih_m32_b64,mih,8192,256,32,64,10,8192,41.001,2.313,185.395,184.646,192.038,5393.9,5416.1,0.493750,3840.897,20.72,0
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,10,41.001,2.313,41.587,41.473,46.722,24045.7,25159.8,0.341667,3835.628,92.23,0
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,20,41.001,2.313,40.241,39.969,44.834,24850.5,24855.0,0.429167,3835.628,95.32,0
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,40,41.001,2.313,53.905,53.954,60.130,18551.1,18971.8,0.497917,3835.628,71.16,0
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,80,41.001,2.313,125.305,126.180,146.085,7980.5,8132.2,0.550000,3835.628,30.61,0
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,160,41.001,2.313,326.896,318.443,429.166,3059.1,3069.5,0.558333,3835.628,11.73,0
rough,sobolev,mih_m32_b64,mih,8192,256,32,64,10,8192,41.001,2.313,185.003,184.518,190.630,5405.3,5424.0,0.552083,3835.628,20.73,0
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,10,38.948,2.313,40.708,39.905,47.041,24565.2,25030.0,0.364583,3835.875,94.23,0
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,20,38.948,2.313,41.125,40.417,46.306,24316.3,24730.0,0.431250,3835.875,93.27,0
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,40,38.948,2.313,42.537,42.114,48.386,23508.7,24142.5,0.518750,3835.875,90.18,0
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,80,38.948,2.313,88.576,86.499,106.339,11289.7,11522.0,0.579167,3835.875,43.31,0
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,160,38.948,2.313,222.264,209.095,291.850,4499.2,4587.9,0.602083,3835.875,17.26,0
rough,identity,hybrid_m32_b64,hybrid,8192,256,32,64,10,8192,38.948,2.313,185.940,185.126,191.526,5378.1,5430.3,0.595833,3835.875,20.63,0
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,10,38.948,2.313,41.851,41.666,47.266,23894.5,25062.3,0.331250,3840.897,91.78,0
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,20,38.948,2.313,40.432,40.002,45.025,24732.9,24694.2,0.391667,3840.897,95.00,0
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,40,38.948,2.313,41.973,41.538,48.258,23825.0,24080.1,0.441667,3840.897,91.51,0
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,80,38.948,2.313,87.836,85.059,106.595,11384.9,11556.4,0.495833,3840.897,43.73,0
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,160,38.948,2.313,219.522,205.895,294.250,4555.4,4574.9,0.514583,3840.897,17.50,0
rough,matern,hybrid_m32_b64,hybrid,8192,256,32,64,10,8192,38.948,2.313,184.197,183.814,188.294,5429.0,5436.9,0.493750,3840.897,20.85,0
