dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
clustered,matern,posterior_full,posterior,4096,64,64,64,10,4096,1.708,1.078,37.382,37.281,39.906,26750.5,37282.8,1.000000,454.532,12.16,1
clustered,sobolev,posterior_full,posterior,4096,64,64,64,10,10,1.708,1.078,54.311,53.602,55.458,18412.4,78207.7,0.090625,459.417,8.46,1
clustered,sobolev,posterior_full,posterior,4096,64,64,64,10,20,1.708,1.078,55.428,54.082,56.834,18041.4,77540.4,0.146875,459.417,8.29,1
clustered,sobolev,posterior_full,posterior,4096,64,64,64,10,40,1.708,1.078,55.250,54.722,58.018,18099.5,76432.1,0.231250,459.417,8.32,1
clustered,sobolev,posterior_full,posterior,4096,64,64,64,10,80,1.708,1.078,57.713,56.483,59.747,17327.0,73499.5,0.412500,459.417,7.96,1
clustered,sobolev,posterior_full,posterior,4096,64,64,64,10,160,1.708,1.078,61.660,59.778,62.530,16217.9,71349.4,0.756250,459.417,7.45,1
clustered,sobolev,posterior_full,posterior,4096,64,64,64,10,4096,1.708,1.078,38.490,37.602,39.906,25980.4,37413.9,1.000000,459.417,11.94,1
clustered,identity,lm2_ham_full,hamming,4096,64,64,64,10,10,2.840,1.078,29.816,31.138,34.817,33538.9,163579.9,0.065625,458.557,15.38,1
clustered,identity,lm2_ham_full,hamming,4096,64,64,64,10,20,2.840,1.078,29.950,30.881,34.241,33388.8,164062.2,0.156250,458.557,15.31,1
clustered,identity,lm2_ham_full,hamming,4096,64,64,64,10,40,2.840,1.078,30.956,31.969,35.938,32303.8,157921.7,0.246875,458.557,14.81,1
clustered,identity,lm2_ham_full,hamming,4096,64,64,64,10,80,2.840,1.078,33.440,34.241,38.593,29904.0,150166.4,0.468750,458.557,13.71,1
clustered,identity,lm2_ham_full,hamming,4096,64,64,64,10,160,2.840,1.078,37.322,38.113,41.441,26793.5,136718.8,0.781250,458.557,12.29,1
clustered,identity,lm2_ham_full,hamming,4096,64,64,64,10,4096,2.840,1.078,107.600,38.402,40.609,9293.7,36848.7,1.000000,458.557,4.26,1
clustered,matern,lm2_ham_full,hamming,4096,64,64,64,10,10,2.840,1.078,34.604,30.337,33.761,28898.1,166548.7,0.075000,454.532,13.14,1
clustered,matern,lm2_ham_full,hamming,4096,64,64,64,10,20,2.840,1.078,29.359,30.273,33.729,34061.0,163820.3,0.156250,454.532,15.48,1
clustered,matern,lm2_ham_full,hamming,4096,64,64,64,10,40,2.840,1.078,31.069,31.745,35.969,32186.2,157996.6,0.237500,454.532,14.63,1
clustered,matern,lm2_ham_full,hamming,4096,64,64,64,10,80,2.840,1.078,33.002,33.729,37.185,30300.9,150347.7,0.418750,454.532,13.77,1
clustered,matern,lm2_ham_full,hamming,4096,64,64,64,10,160,2.840,1.078,43.453,38.018,40.386,23013.5,136532.2,0.696875,454.532,10.46,1
clustered,matern,lm2_ham_full,hamming,4096,64,64,64,10,4096,2.840,1.078,42.624,37.761,40.002,23461.2,34914.9,1.000000,454.532,10.66,1
clustered,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,10,2.840,1.078,28.338,29.122,32.545,35288.1,166576.4,0.068750,459.417,16.21,1
clustered,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,20,2.840,1.078,33.361,30.625,35.137,29974.9,164009.2,0.156250,459.417,13.77,1
clustered,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,40,2.840,1.078,31.083,31.969,35.457,32171.7,158071.5,0.256250,459.417,14.78,1
clustered,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,80,2.840,1.078,32.862,34.273,36.930,30430.0,149784.7,0.465625,459.417,13.98,1
clustered,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,160,2.840,1.078,36.023,36.929,40.289,27759.8,136662.8,0.771875,459.417,12.75,1
clustered,sobolev,lm2_ham_full,hamming,4096,64,64,64,10,4096,2.840,1.078,37.770,37.889,39.586,26475.7,36967.2,1.000000,459.417,12.16,1
clustered,identity,lm2_post_full,posterior,4096,64,64,64,10,10,2.783,1.078,111.811,111.973,114.085,8943.6,47565.1,0.059375,458.557,4.10,1
clustered,identity,lm2_post_full,posterior,4096,64,64,64,10,20,2.783,1.078,113.194,112.677,115.172,8834.4,40476.1,0.162500,458.557,4.05,1
clustered,identity,lm2_post_full,posterior,4096,64,64,64,10,40,2.783,1.078,113.894,113.828,116.004,8780.1,47059.2,0.265625,458.557,4.03,1
clustered,identity,lm2_post_full,posterior,4096,64,64,64,10,80,2.783,1.078,116.519,116.069,118.277,8582.3,45432.2,0.456250,458.557,3.94,1
clustered,identity,lm2_post_full,posterior,4096,64,64,64,10,160,2.783,1.078,119.338,119.812,121.029,8379.6,44948.2,0.800000,458.557,3.84,1
clustered,identity,lm2_post_full,posterior,4096,64,64,64,10,4096,2.783,1.078,42.733,37.890,40.450,23401.3,36121.9,1.000000,458.557,10.73,1
clustered,matern,lm2_post_full,posterior,4096,64,64,64,10,10,2.783,1.078,111.779,111.812,113.988,8946.2,47744.5,0.059375,454.532,4.07,1
clustered,matern,lm2_post_full,posterior,4096,64,64,64,10,20,2.783,1.078,112.448,112.580,114.789,8893.0,47441.0,0.125000,454.532,4.04,1
clustered,matern,lm2_post_full,posterior,4096,64,64,64,10,40,2.783,1.078,113.759,113.700,115.717,8790.5,44966.3,0.234375,454.532,4.00,1
clustered,matern,lm2_post_full,posterior,4096,64,64,64,10,80,2.783,1.078,115.613,115.652,117.797,8649.5,46219.7,0.409375,454.532,3.93,1
clustered,matern,lm2_post_full,posterior,4096,64,64,64,10,160,2.783,1.078,119.008,118.949,121.349,8402.8,45025.0,0.709375,454.532,3.82,1
clustered,matern,lm2_post_full,posterior,4096,64,64,64,10,4096,2.783,1.078,39.842,37.473,40.674,25099.4,35716.7,1.000000,454.532,11.41,1
clustered,sobolev,lm2_post_full,posterior,4096,64,64,64,10,10,2.783,1.078,111.578,111.589,113.668,8962.3,47674.0,0.056250,459.417,4.12,1
clustered,sobolev,lm2_post_full,posterior,4096,64,64,64,10,20,2.783,1.078,112.112,112.324,114.309,8919.6,46698.8,0.125000,459.417,4.10,1
clustered,sobolev,lm2_post_full,posterior,4096,64,64,64,10,40,2.783,1.078,113.798,113.381,115.269,8787.5,11978.9,0.225000,459.417,4.04,1
clustered,sobolev,lm2_post_full,posterior,4096,64,64,64,10,80,2.783,1.078,119.748,116.293,118.309,8350.9,46108.8,0.462500,459.417,3.84,1
clustered,sobolev,lm2_post_full,posterior,4096,64,64,64,10,160,2.783,1.078,120.121,119.205,120.933,8325.0,44849.3,0.765625,459.417,3.82,1
clustered,sobolev,lm2_post_full,posterior,4096,64,64,64,10,4096,2.783,1.078,37.819,37.985,39.457,26441.4,36995.9,1.000000,459.417,12.15,1
clustered,identity,signmag_ham_full,hamming,4096,64,64,64,10,10,4.275,1.078,39.117,38.530,46.786,25564.6,120622.7,0.121875,458.557,11.72,1
clustered,identity,signmag_ham_full,hamming,4096,64,64,64,10,20,4.275,1.078,40.207,40.130,47.554,24871.6,118450.5,0.209375,458.557,11.41,1
clustered,identity,signmag_ham_full,hamming,4096,64,64,64,10,40,4.275,1.078,41.548,40.193,49.794,24068.8,120144.5,0.312500,458.557,11.04,1
clustered,identity,signmag_ham_full,hamming,4096,64,64,64,10,80,4.275,1.078,44.543,44.866,50.594,22450.3,108420.2,0.518750,458.557,10.29,1
clustered,identity,signmag_ham_full,hamming,4096,64,64,64,10,160,4.275,1.078,48.281,49.186,55.170,20712.1,103344.5,0.803125,458.557,9.50,1
clustered,identity,signmag_ham_full,hamming,4096,64,64,64,10,4096,4.275,1.078,38.603,38.178,40.962,25904.4,37734.4,1.000000,458.557,11.88,1
clustered,matern,signmag_ham_full,hamming,4096,64,64,64,10,10,4.275,1.078,104.999,39.841,53.282,9523.9,121546.4,0.137500,454.532,4.33,1
clustered,matern,signmag_ham_full,hamming,4096,64,64,64,10,20,4.275,1.078,44.877,39.810,48.514,22283.3,119269.9,0.215625,454.532,10.13,1
clustered,matern,signmag_ham_full,hamming,4096,64,64,64,10,40,4.275,1.078,40.934,40.481,49.058,24429.8,120216.7,0.312500,454.532,11.10,1
clustered,matern,signmag_ham_full,hamming,4096,64,64,64,10,80,4.275,1.078,44.946,44.482,52.162,22249.0,108057.0,0.531250,454.532,10.11,1
clustered,matern,signmag_ham_full,hamming,4096,64,64,64,10,160,4.275,1.078,47.586,47.010,54.562,21014.7,103269.8,0.784375,454.532,9.55,1
clustered,matern,signmag_ham_full,hamming,4096,64,64,64,10,4096,4.275,1.078,38.873,38.273,41.922,25725.1,37499.5,1.000000,454.532,11.69,1
clustered,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,10,4.275,1.078,37.744,37.857,44.930,26493.9,122065.2,0.131250,459.417,12.17,1
clustered,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,20,4.275,1.078,39.442,39.329,47.265,25354.0,119483.7,0.209375,459.417,11.65,1
clustered,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,40,4.275,1.078,44.106,39.906,46.850,22672.8,121163.0,0.337500,459.417,10.42,1
clustered,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,80,4.275,1.078,44.871,44.450,51.202,22286.2,108833.5,0.559375,459.417,10.24,1
clustered,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,160,4.275,1.078,47.707,47.010,55.618,20961.4,103451.4,0.815625,459.417,9.63,1
clustered,sobolev,signmag_ham_full,hamming,4096,64,64,64,10,4096,4.275,1.078,38.859,38.273,42.818,25733.8,37420.9,1.000000,459.417,11.82,1
clustered,identity,signmag_post_full,posterior,4096,64,64,64,10,10,4.332,1.078,242.808,241.801,246.441,4118.5,21723.2,0.084375,458.557,1.89,1
clustered,identity,signmag_post_full,posterior,4096,64,64,64,10,20,4.332,1.078,242.532,242.473,245.674,4123.2,21592.8,0.146875,458.557,1.89,1
clustered,identity,signmag_post_full,posterior,4096,64,64,64,10,40,4.332,1.078,243.786,242.890,246.825,4102.0,21423.0,0.278125,458.557,1.88,1
clustered,identity,signmag_post_full,posterior,4096,64,64,64,10,80,4.332,1.078,250.936,246.473,257.898,3985.1,21478.2,0.496875,458.557,1.83,1
clustered,identity,signmag_post_full,posterior,4096,64,64,64,10,160,4.332,1.078,250.863,250.121,253.418,3986.2,21196.4,0.812500,458.557,1.83,1
clustered,identity,signmag_post_full,posterior,4096,64,64,64,10,4096,4.332,1.078,38.789,37.761,41.570,25780.8,37653.4,1.000000,458.557,11.82,1
clustered,matern,signmag_post_full,posterior,4096,64,64,64,10,10,4.332,1.078,241.409,241.162,244.426,4142.3,21682.2,0.046875,454.532,1.88,1
clustered,matern,signmag_post_full,posterior,4096,64,64,64,10,20,4.332,1.078,246.174,242.378,260.938,4062.2,21459.8,0.106250,454.532,1.85,1
clustered,matern,signmag_post_full,posterior,4096,64,64,64,10,40,4.332,1.078,243.678,243.754,245.642,4103.8,21652.2,0.240625,454.532,1.87,1
clustered,matern,signmag_post_full,posterior,4096,64,64,64,10,80,4.332,1.078,246.006,245.961,249.162,4064.9,21471.8,0.450000,454.532,1.85,1
clustered,matern,signmag_post_full,posterior,4096,64,64,64,10,160,4.332,1.078,254.255,250.985,260.362,3933.1,21074.9,0.821875,454.532,1.79,1
clustered,matern,signmag_post_full,posterior,4096,64,64,64,10,4096,4.332,1.078,38.686,38.882,40.641,25848.8,36825.5,1.000000,454.532,11.75,1
clustered,sobolev,signmag_post_full,posterior,4096,64,64,64,10,10,4.332,1.078,241.284,240.746,245.802,4144.5,21867.1,0.059375,459.417,1.90,1
clustered,sobolev,signmag_post_full,posterior,4096,64,64,64,10,20,4.332,1.078,241.912,241.225,244.585,4133.7,9393.3,0.137500,459.417,1.90,1
clustered,sobolev,signmag_post_full,posterior,4096,64,64,64,10,40,4.332,1.078,247.886,244.777,255.658,4034.1,21748.7,0.290625,459.417,1.85,1
clustered,sobolev,signmag_post_full,posterior,4096,64,64,64,10,80,4.332,1.078,249.332,246.281,252.810,4010.7,21560.7,0.490625,459.417,1.84,1
clustered,sobolev,signmag_post_full,posterior,4096,64,64,64,10,160,4.332,1.078,250.557,250.153,252.842,3991.1,20623.3,0.812500,459.417,1.83,1
clustered,sobolev,signmag_post_full,posterior,4096,64,64,64,10,4096,4.332,1.078,41.193,38.689,41.058,24276.2,37425.1,1.000000,459.417,11.15,1
