dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
clustered,sobolev,mih_m32_b32,mih,8192,256,32,32,10,160,22.104,1.719,100.123,79.874,189.606,9987.7,10023.6,0.106250,3831.739,38.27,0
clustered,sobolev,mih_m32_b32,mih,8192,256,32,32,10,8192,22.104,1.719,120.843,115.204,171.622,8275.2,8374.8,0.135417,3831.739,31.71,0
clustered,identity,mih_m32_b64,mih,8192,256,32,64,10,10,38.355,2.313,23.911,23.680,27.969,41822.1,40746.2,0.056250,3828.191,160.10,0
clustered,identity,mih_m32_b64,mih,8192,256,32,64,10,20,38.355,2.313,25.254,25.153,28.865,39598.4,39989.1,0.087500,3828.191,151.59,0
clustered,identity,mih_m32_b64,mih,8192,256,32,64,10,40,38.355,2.313,31.404,31.169,35.905,31843.4,32757.1,0.114583,3828.191,121.90,0
clustered,identity,mih_m32_b64,mih,8192,256,32,64,10,80,38.355,2.313,227.676,233.320,344.204,4392.2,4392.8,0.166667,3828.191,16.81,0
clustered,identity,mih_m32_b64,mih,8192,256,32,64,10,160,38.355,2.313,305.685,246.728,729.080,3271.3,3249.4,0.177083,3828.191,12.52,0
clustered,identity,mih_m32_b64,mih,8192,256,32,64,10,8192,38.355,2.313,137.072,133.349,182.086,7295.4,7368.5,0.195833,3828.191,27.93,0
clustered,matern,mih_m32_b64,mih,8192,256,32,64,10,10,38.355,2.313,25.602,25.280,29.409,39059.2,40833.8,0.041667,3825.394,149.42,0
clustered,matern,mih_m32_b64,mih,8192,256,32,64,10,20,38.355,2.313,25.111,24.960,28.513,39823.4,39929.5,0.058333,3825.394,152.34,0
clustered,matern,mih_m32_b64,mih,8192,256,32,64,10,40,38.355,2.313,31.212,31.201,35.425,32039.3,32753.6,0.079167,3825.394,122.56,0
clustered,matern,mih_m32_b64,mih,8192,256,32,64,10,80,38.355,2.313,228.036,231.463,352.428,4385.3,4432.5,0.100000,3825.394,16.78,0
clustered,matern,mih_m32_b64,mih,8192,256,32,64,10,160,38.355,2.313,306.486,250.345,723.000,3262.8,3259.8,0.118750,3825.394,12.48,0
clustered,matern,mih_m32_b64,mih,8192,256,32,64,10,8192,38.355,2.313,132.678,131.172,183.622,7537.0,7638.2,0.125000,3825.394,28.83,0
clustered,sobolev,mih_m32_b64,mih,8192,256,32,64,10,10,38.355,2.313,25.425,25.089,29.345,39331.6,40901.8,0.041667,3831.739,150.71,0
