dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,matern,gray_m32_b32,gray,4096,64,32,32,10,20,1.572,0.570,2.300,2.304,2.592,434764.9,2136609.5,0.275000,458.188,199.20,1
rough,matern,gray_m32_b32,gray,4096,64,32,32,10,40,1.572,0.570,2.938,2.944,3.168,340353.1,1703486.8,0.296875,458.188,155.95,1
rough,matern,gray_m32_b32,gray,4096,64,32,32,10,80,1.572,0.570,4.092,4.064,4.480,244368.1,1220954.6,0.337500,458.188,111.97,1
rough,matern,gray_m32_b32,gray,4096,64,32,32,10,160,1.572,0.570,6.394,6.400,7.008,156390.5,763905.5,0.365625,458.188,71.66,1
rough,matern,gray_m32_b32,gray,4096,64,32,32,10,4096,1.572,0.570,28.858,28.865,30.561,34652.3,57173.4,0.484375,458.188,15.88,1
rough,sobolev,gray_m32_b32,gray,4096,64,32,32,10,10,1.572,0.570,1.784,1.760,1.952,560528.3,2702702.7,0.209375,460.274,258.00,1
rough,sobolev,gray_m32_b32,gray,4096,64,32,32,10,20,1.572,0.570,2.262,2.240,2.464,442074.4,2207505.5,0.306250,460.274,203.48,1
rough,sobolev,gray_m32_b32,gray,4096,64,32,32,10,40,1.572,0.570,2.878,2.912,3.136,347452.2,1785614.6,0.337500,460.274,159.92,1
rough,sobolev,gray_m32_b32,gray,4096,64,32,32,10,80,1.572,0.570,65.851,4.160,5.152,15185.9,1165458.7,0.390625,460.274,6.99,1
rough,sobolev,gray_m32_b32,gray,4096,64,32,32,10,160,1.572,0.570,6.379,6.368,7.104,156758.2,839608.5,0.465625,460.274,72.15,1
rough,sobolev,gray_m32_b32,gray,4096,64,32,32,10,4096,1.572,0.570,28.971,29.025,30.786,34517.1,45271.7,0.625000,460.274,15.89,1
rough,identity,gray_full,gray,4096,64,64,64,10,10,1.971,1.078,2.427,2.401,2.784,412015.4,2331002.3,0.231250,455.722,187.76,1
rough,identity,gray_full,gray,4096,64,64,64,10,20,1.971,1.078,2.824,2.912,3.072,354095.9,1984004.0,0.303125,455.722,161.37,1
rough,identity,gray_full,gray,4096,64,64,64,10,40,1.971,1.078,3.701,3.712,4.192,270185.8,1481481.5,0.375000,455.722,123.13,1
rough,identity,gray_full,gray,4096,64,64,64,10,80,1.971,1.078,5.357,5.248,6.176,186665.1,1034092.7,0.443750,455.722,85.07,1
rough,identity,gray_full,gray,4096,64,64,64,10,160,1.971,1.078,8.613,8.545,9.889,116098.9,642235.0,0.593750,455.722,52.91,1
rough,identity,gray_full,gray,4096,64,64,64,10,4096,1.971,1.078,38.728,37.313,40.130,25820.8,37963.6,1.000000,455.722,11.77,1
rough,matern,gray_full,gray,4096,64,64,64,10,10,1.971,1.078,2.015,2.017,2.240,496262.5,2512365.5,0.262500,458.188,227.38,1
rough,matern,gray_full,gray,4096,64,64,64,10,20,1.971,1.078,2.579,2.656,2.848,387737.8,1995883.5,0.334375,458.188,177.66,1
rough,matern,gray_full,gray,4096,64,64,64,10,40,1.971,1.078,3.526,3.456,4.032,283597.4,1485815.1,0.412500,458.188,129.94,1
rough,matern,gray_full,gray,4096,64,64,64,10,80,1.971,1.078,5.077,5.120,5.792,196958.2,1042718.9,0.481250,458.188,90.24,1
rough,matern,gray_full,gray,4096,64,64,64,10,160,1.971,1.078,8.151,8.224,8.865,122679.6,643073.9,0.625000,458.188,56.21,1
rough,matern,gray_full,gray,4096,64,64,64,10,4096,1.971,1.078,37.253,37.281,39.746,26843.2,37330.1,1.000000,458.188,12.30,1
rough,sobolev,gray_full,gray,4096,64,64,64,10,10,1.971,1.078,1.946,1.984,2.144,513858.1,2570694.1,0.234375,460.274,236.52,1
rough,sobolev,gray_full,gray,4096,64,64,64,10,20,1.971,1.078,2.535,2.561,2.784,394462.7,2036530.3,0.306250,460.274,181.56,1
rough,sobolev,gray_full,gray,4096,64,64,64,10,40,1.971,1.078,3.460,3.392,3.968,289004.3,1543209.9,0.381250,460.274,133.02,1
