dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
clustered,identity,posterior_full,posterior,8192,256,256,64,10,8192,8.988,8.376,330.399,265.930,425.008,3026.6,3836.8,1.000000,3878.607,11.74,1
clustered,matern,posterior_full,posterior,8192,256,256,64,10,10,8.988,8.376,79.118,73.698,78.467,12639.3,50952.6,0.037500,3875.716,48.99,1
clustered,matern,posterior_full,posterior,8192,256,256,64,10,20,8.988,8.376,74.449,74.563,79.779,13432.0,50414.8,0.064583,3875.716,52.06,1
clustered,matern,posterior_full,posterior,8192,256,256,64,10,40,8.988,8.376,78.501,78.467,83.331,12738.7,42372.4,0.110417,3875.716,49.37,1
clustered,matern,posterior_full,posterior,8192,256,256,64,10,80,8.988,8.376,83.244,83.459,87.716,12012.9,46625.5,0.208333,3875.716,46.56,1
clustered,matern,posterior_full,posterior,8192,256,256,64,10,160,8.988,8.376,92.855,92.612,98.148,10769.5,42360.5,0.381250,3875.716,41.74,1
clustered,matern,posterior_full,posterior,8192,256,256,64,10,8192,8.988,8.376,326.264,265.419,441.265,3065.0,3785.3,1.000000,3875.716,11.88,1
clustered,sobolev,posterior_full,posterior,8192,256,256,64,10,10,8.988,8.376,73.188,72.995,77.603,13663.4,47387.0,0.043750,3879.725,53.01,1
clustered,sobolev,posterior_full,posterior,8192,256,256,64,10,20,8.988,8.376,73.628,73.667,78.243,13581.8,50535.4,0.075000,3879.725,52.69,1
clustered,sobolev,posterior_full,posterior,8192,256,256,64,10,40,8.988,8.376,79.767,78.307,82.435,12536.5,49325.6,0.133333,3879.725,48.64,1
clustered,sobolev,posterior_full,posterior,8192,256,256,64,10,80,8.988,8.376,83.421,82.404,88.835,11987.4,46861.5,0.241667,3879.725,46.51,1
clustered,sobolev,posterior_full,posterior,8192,256,256,64,10,160,8.988,8.376,93.040,93.572,98.660,10748.1,37801.9,0.395833,3879.725,41.70,1
clustered,sobolev,posterior_full,posterior,8192,256,256,64,10,8192,8.988,8.376,275.173,263.402,324.108,3634.1,3380.0,1.000000,3879.725,14.10,1
clustered,identity,lm2_ham_full,hamming,8192,256,256,64,10,10,12.974,8.376,50.973,48.162,60.930,19618.1,93193.0,0.054167,3878.607,76.09,1
clustered,identity,lm2_ham_full,hamming,8192,256,256,64,10,20,12.974,8.376,50.811,49.410,62.467,19680.9,89399.5,0.100000,3878.607,76.33,1
clustered,identity,lm2_ham_full,hamming,8192,256,256,64,10,40,12.974,8.376,106.830,53.186,66.370,9360.7,86752.1,0.170833,3878.607,36.31,1
clustered,identity,lm2_ham_full,hamming,8192,256,256,64,10,80,12.974,8.376,60.243,58.754,72.194,16599.4,79716.3,0.266667,3878.607,64.38,1
clustered,identity,lm2_ham_full,hamming,8192,256,256,64,10,160,12.974,8.376,70.589,69.315,83.492,14166.6,68120.4,0.425000,3878.607,54.95,1
clustered,identity,lm2_ham_full,hamming,8192,256,256,64,10,8192,12.974,8.376,265.854,259.690,289.035,3761.5,3565.3,1.000000,3878.607,14.59,1
clustered,matern,lm2_ham_full,hamming,8192,256,256,64,10,10,12.974,8.376,50.515,49.346,60.130,19796.2,93506.7,0.050000,3875.716,76.72,1
clustered,matern,lm2_ham_full,hamming,8192,256,256,64,10,20,12.974,8.376,50.839,50.434,60.579,19670.1,89581.0,0.087500,3875.716,76.24,1
clustered,matern,lm2_ham_full,hamming,8192,256,256,64,10,40,12.974,8.376,53.949,53.506,65.410,18536.1,86154.0,0.145833,3875.716,71.84,1
clustered,matern,lm2_ham_full,hamming,8192,256,256,64,10,80,12.974,8.376,60.224,59.491,72.387,16604.8,15269.5,0.233333,3875.716,64.36,1
clustered,matern,lm2_ham_full,hamming,8192,256,256,64,10,160,12.974,8.376,80.452,69.858,90.660,12429.7,50259.4,0.400000,3875.716,48.17,1
clustered,matern,lm2_ham_full,hamming,8192,256,256,64,10,8192,12.974,8.376,272.558,263.722,284.395,3668.9,3484.8,1.000000,3875.716,14.22,1
clustered,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,10,12.974,8.376,50.238,49.570,60.674,19905.3,93338.0,0.047917,3879.725,77.23,1
clustered,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,20,12.974,8.376,51.526,50.434,62.242,19407.7,88748.7,0.085417,3879.725,75.30,1
clustered,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,40,12.974,8.376,54.622,54.018,65.379,18307.6,85117.6,0.141667,3879.725,71.03,1
clustered,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,80,12.974,8.376,60.643,59.170,72.547,16489.9,79475.6,0.237500,3879.725,63.98,1
clustered,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,160,12.974,8.376,127.486,69.667,87.683,7844.0,67772.5,0.404167,3879.725,30.43,1
clustered,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,8192,12.974,8.376,269.324,262.122,288.363,3713.0,3305.9,1.000000,3879.725,14.41,1
clustered,identity,lm2_post_full,posterior,8192,256,256,64,10,10,11.198,8.376,166.515,165.830,172.615,6005.5,12494.2,0.033333,3878.607,23.29,1
clustered,identity,lm2_post_full,posterior,8192,256,256,64,10,20,11.198,8.376,171.073,165.895,175.559,5845.4,35447.1,0.062500,3878.607,22.67,1
clustered,identity,lm2_post_full,posterior,8192,256,256,64,10,40,11.198,8.376,171.341,168.902,177.383,5836.3,35338.5,0.120833,3878.607,22.64,1
clustered,identity,lm2_post_full,posterior,8192,256,256,64,10,80,11.198,8.376,175.207,173.927,182.215,5707.5,33194.9,0.208333,3878.607,22.14,1
clustered,identity,lm2_post_full,posterior,8192,256,256,64,10,160,11.198,8.376,188.559,185.447,196.199,5303.4,31238.4,0.379167,3878.607,20.57,1
clustered,identity,lm2_post_full,posterior,8192,256,256,64,10,8192,11.198,8.376,261.495,257.098,277.674,3824.2,3738.7,1.000000,3878.607,14.83,1
clustered,matern,lm2_post_full,posterior,8192,256,256,64,10,10,11.198,8.376,166.184,164.871,170.598,6017.4,12908.5,0.027083,3875.716,23.32,1
clustered,matern,lm2_post_full,posterior,8192,256,256,64,10,20,11.198,8.376,170.987,166.982,175.911,5848.4,35888.1,0.050000,3875.716,22.67,1
clustered,matern,lm2_post_full,posterior,8192,256,256,64,10,40,11.198,8.376,172.444,169.543,176.743,5799.0,35008.6,0.100000,3875.716,22.48,1
clustered,matern,lm2_post_full,posterior,8192,256,256,64,10,80,11.198,8.376,175.427,174.823,183.367,5700.4,33834.3,0.202083,3875.716,22.09,1
clustered,matern,lm2_post_full,posterior,8192,256,256,64,10,160,11.198,8.376,187.825,184.807,194.151,5324.1,31894.7,0.347917,3875.716,20.63,1
clustered,matern,lm2_post_full,posterior,8192,256,256,64,10,8192,11.198,8.376,266.147,260.746,284.555,3757.3,3520.5,1.000000,3875.716,14.56,1
clustered,sobolev,lm2_post_full,posterior,8192,256,256,64,10,10,11.198,8.376,165.842,165.255,170.886,6029.8,31334.3,0.025000,3879.725,23.39,1
clustered,sobolev,lm2_post_full,posterior,8192,256,256,64,10,20,11.198,8.376,171.902,166.854,182.695,5817.3,35400.2,0.047917,3879.725,22.57,1
clustered,sobolev,lm2_post_full,posterior,8192,256,256,64,10,40,11.198,8.376,171.587,169.382,176.775,5828.0,35021.6,0.102083,3879.725,22.61,1
clustered,sobolev,lm2_post_full,posterior,8192,256,256,64,10,80,11.198,8.376,176.401,174.439,183.047,5668.9,32341.0,0.208333,3879.725,21.99,1
clustered,sobolev,lm2_post_full,posterior,8192,256,256,64,10,160,11.198,8.376,188.829,186.183,198.248,5295.8,31664.4,0.360417,3879.725,20.55,1
clustered,sobolev,lm2_post_full,posterior,8192,256,256,64,10,8192,11.198,8.376,262.119,258.121,281.387,3815.1,3540.3,1.000000,3879.725,14.80,1
clustered,identity,signmag_ham_full,hamming,8192,256,256,64,10,10,14.778,8.376,72.001,71.010,85.155,13888.7,63500.4,0.091667,3878.607,53.87,1
clustered,identity,signmag_ham_full,hamming,8192,256,256,64,10,20,14.778,8.376,73.749,73.699,86.883,13559.5,61417.7,0.141667,3878.607,52.59,1
clustered,identity,signmag_ham_full,hamming,8192,256,256,64,10,40,14.778,8.376,82.308,80.291,93.027,12149.5,59279.2,0.193750,3878.607,47.12,1
clustered,identity,signmag_ham_full,hamming,8192,256,256,64,10,80,14.778,8.376,89.505,88.644,104.484,11172.5,53809.5,0.285417,3878.607,43.33,1
clustered,identity,signmag_ham_full,hamming,8192,256,256,64,10,160,14.778,8.376,110.462,106.500,126.501,9052.9,13497.8,0.464583,3878.607,35.11,1
clustered,identity,signmag_ham_full,hamming,8192,256,256,64,10,8192,14.778,8.376,270.224,262.346,313.708,3700.6,3371.4,1.000000,3878.607,14.35,1
clustered,matern,signmag_ham_full,hamming,8192,256,256,64,10,10,14.778,8.376,72.098,71.650,82.851,13870.0,63754.1,0.087500,3875.716,53.76,1
clustered,matern,signmag_ham_full,hamming,8192,256,256,64,10,20,14.778,8.376,73.180,72.675,84.835,13664.9,62081.1,0.125000,3875.716,52.96,1
clustered,matern,signmag_ham_full,hamming,8192,256,256,64,10,40,14.778,8.376,80.173,79.171,93.059,12473.0,59195.0,0.172917,3875.716,48.34,1
clustered,matern,signmag_ham_full,hamming,8192,256,256,64,10,80,14.778,8.376,91.011,90.947,104.485,10987.6,53865.6,0.252083,3875.716,42.58,1
clustered,matern,signmag_ham_full,hamming,8192,256,256,64,10,160,14.778,8.376,166.809,110.564,137.606,5994.9,41452.0,0.391667,3875.716,23.23,1
clustered,matern,signmag_ham_full,hamming,8192,256,256,64,10,8192,14.778,8.376,275.965,263.146,295.372,3623.6,3752.3,1.000000,3875.716,14.04,1
clustered,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,10,14.778,8.376,71.562,70.818,82.979,13973.9,63873.5,0.085417,3879.725,54.21,1
clustered,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,20,14.778,8.376,73.236,73.635,85.892,13654.5,55479.5,0.127083,3879.725,52.98,1
clustered,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,40,14.778,8.376,81.871,77.603,90.979,12214.3,60760.9,0.168750,3879.725,47.39,1
clustered,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,80,14.778,8.376,144.828,92.163,116.037,6904.8,53590.4,0.252083,3879.725,26.79,1
clustered,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,160,14.778,8.376,110.888,106.405,124.900,9018.1,44141.9,0.395833,3879.725,34.99,1
clustered,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,8192,14.778,8.376,270.428,263.178,281.035,3697.8,3557.4,1.000000,3879.725,14.35,1
clustered,identity,signmag_post_full,posterior,8192,256,256,64,10,10,17.008,8.376,351.550,345.965,354.414,2844.5,15806.0,0.025000,3878.607,11.03,1
clustered,identity,signmag_post_full,posterior,8192,256,256,64,10,20,17.008,8.376,350.585,347.181,357.838,2852.4,17088.5,0.062500,3878.607,11.06,1
clustered,identity,signmag_post_full,posterior,8192,256,256,64,10,40,17.008,8.376,351.825,351.853,358.862,2842.3,16062.6,0.125000,3878.607,11.02,1
clustered,identity,signmag_post_full,posterior,8192,256,256,64,10,80,17.008,8.376,365.991,363.246,379.471,2732.3,4625.0,0.227083,3878.607,10.60,1
clustered,identity,signmag_post_full,posterior,8192,256,256,64,10,160,17.008,8.376,390.352,387.022,408.528,2561.8,14830.4,0.400000,3878.607,9.94,1
clustered,identity,signmag_post_full,posterior,8192,256,256,64,10,8192,17.008,8.376,357.876,288.748,350.798,2794.3,3444.7,1.000000,3878.607,10.84,1
clustered,matern,signmag_post_full,posterior,8192,256,256,64,10,10,17.008,8.376,347.959,345.230,351.470,2873.9,16889.9,0.022917,3875.716,11.14,1
clustered,matern,signmag_post_full,posterior,8192,256,256,64,10,20,17.008,8.376,350.257,346.925,361.550,2855.0,17164.2,0.045833,3875.716,11.07,1
clustered,matern,signmag_post_full,posterior,8192,256,256,64,10,40,17.008,8.376,351.516,351.278,359.950,2844.8,16809.1,0.085417,3875.716,11.03,1
clustered,matern,signmag_post_full,posterior,8192,256,256,64,10,80,17.008,8.376,360.131,359.886,371.214,2776.8,16234.5,0.183333,3875.716,10.76,1
clustered,matern,signmag_post_full,posterior,8192,256,256,64,10,160,17.008,8.376,384.959,380.687,399.216,2597.7,15488.9,0.335417,3875.716,10.07,1
clustered,matern,signmag_post_full,posterior,8192,256,256,64,10,8192,17.008,8.376,318.520,265.738,326.445,3139.5,3533.0,1.000000,3875.716,12.17,1
clustered,sobolev,signmag_post_full,posterior,8192,256,256,64,10,10,17.008,8.376,349.031,345.357,356.334,2865.1,17201.0,0.018750,3879.725,11.12,1
clustered,sobolev,signmag_post_full,posterior,8192,256,256,64,10,20,17.008,8.376,346.382,346.029,351.694,2887.0,17151.0,0.052083,3879.725,11.20,1
clustered,sobolev,signmag_post_full,posterior,8192,256,256,64,10,40,17.008,8.376,353.130,351.470,361.070,2831.8,17029.3,0.102083,3879.725,10.99,1
clustered,sobolev,signmag_post_full,posterior,8192,256,256,64,10,80,17.008,8.376,365.565,363.246,375.375,2735.5,16488.1,0.197917,3879.725,10.61,1
clustered,sobolev,signmag_post_full,posterior,8192,256,256,64,10,160,17.008,8.376,384.204,381.679,396.303,2602.8,15305.4,0.368750,3879.725,10.10,1
clustered,sobolev,signmag_post_full,posterior,8192,256,256,64,10,8192,17.008,8.376,264.522,262.090,282.091,3780.4,3835.3,1.000000,3879.725,14.67,1
